review,rating,date,bank,source,sentiment_label,sentiment_score
Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,2024-08-28 06:35:38,BOA,Google Play Store,NEGATIVE,0.999367892742157
It is not work for my device,5,2024-08-27 18:21:28,BOA,Google Play Store,NEGATIVE,0.9997636675834656
"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,2024-08-26 14:15:02,BOA,Google Play Store,NEGATIVE,0.9990233182907104
The worst app ever,1,2024-08-26 12:41:26,BOA,Google Play Store,NEGATIVE,0.9997934699058533
Good,5,2024-08-26 12:03:09,BOA,Google Play Store,POSITIVE,0.9998161196708679
Betanya Gebre,3,2024-08-23 21:29:23,BOA,Google Play Store,POSITIVE,0.8911886215209961
I dont recommand it to any one,1,2024-08-23 11:05:36,BOA,Google Play Store,NEGATIVE,0.9855504035949707
Good,5,2024-08-22 09:00:42,BOA,Google Play Store,POSITIVE,0.9998161196708679
Excellent app,5,2024-08-21 13:20:16,BOA,Google Play Store,POSITIVE,0.9998356103897095
"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",1,2024-08-20 12:35:21,BOA,Google Play Store,NEGATIVE,0.9988825917243958
ትርሃስ,5,2024-08-19 18:58:10,BOA,Google Play Store,NEGATIVE,0.6970564723014832
Gio,4,2024-08-19 13:12:51,BOA,Google Play Store,POSITIVE,0.9969680905342102
App isn't working,1,2024-08-18 20:48:13,BOA,Google Play Store,NEGATIVE,0.9995692372322083
Best app,5,2024-08-18 20:19:44,BOA,Google Play Store,POSITIVE,0.999686598777771
so far good but always it lugs,3,2024-08-17 19:16:57,BOA,Google Play Store,NEGATIVE,0.9829469919204712
Don't trust this bank and its service.,1,2024-08-16 14:31:36,BOA,Google Play Store,NEGATIVE,0.9996311664581299
"I can not open and use the application,please help me!",5,2024-08-15 21:13:25,BOA,Google Play Store,NEGATIVE,0.9995014667510986
Horrible,1,2024-08-14 22:31:06,BOA,Google Play Store,NEGATIVE,0.9997841715812683
Mostly not working 😑,1,2024-08-14 12:29:24,BOA,Google Play Store,NEGATIVE,0.9995825886726379
Good,5,2024-08-13 20:26:12,BOA,Google Play Store,POSITIVE,0.9998161196708679
Awesome 👌,5,2024-08-12 14:38:07,BOA,Google Play Store,POSITIVE,0.9998607635498047
"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",3,2024-08-12 13:23:20,BOA,Google Play Store,NEGATIVE,0.9997915625572205
Thank you,3,2024-08-12 11:06:19,BOA,Google Play Store,POSITIVE,0.9998352527618408
Very poor app b/c highly slow to open the app,1,2024-08-12 07:56:44,BOA,Google Play Store,NEGATIVE,0.9998080134391785
Ok,5,2024-08-12 03:46:06,BOA,Google Play Store,POSITIVE,0.9997851252555847
best,1,2024-08-12 02:34:06,BOA,Google Play Store,POSITIVE,0.9997941851615906
Best app,5,2024-08-11 22:38:09,BOA,Google Play Store,POSITIVE,0.999686598777771
Wedi Tekle .,5,2024-08-11 16:13:14,BOA,Google Play Store,NEGATIVE,0.8421270847320557
Bad app📱👎👎👎,1,2024-08-11 12:39:15,BOA,Google Play Store,NEGATIVE,0.9997676014900208
Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,5,2024-08-11 09:12:42,BOA,Google Play Store,NEGATIVE,0.9956488013267517
Nice appp,5,2024-08-11 07:23:42,BOA,Google Play Store,POSITIVE,0.9997910857200623
ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,3,2024-08-10 18:31:56,BOA,Google Play Store,NEGATIVE,0.952187716960907
Gooood app my dear,5,2024-08-10 02:59:07,BOA,Google Play Store,NEGATIVE,0.9005938172340393
Harun tamam galanaa,3,2024-08-09 17:30:52,BOA,Google Play Store,NEGATIVE,0.9410595893859863
"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",1,2024-08-08 15:31:00,BOA,Google Play Store,NEGATIVE,0.9998038411140442
Gamebela,1,2024-08-08 15:07:21,BOA,Google Play Store,POSITIVE,0.8994185328483582
so poor app to use can't start up when open the app,1,2024-08-08 10:48:54,BOA,Google Play Store,NEGATIVE,0.9997444748878479
"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",1,2024-08-07 16:34:52,BOA,Google Play Store,NEGATIVE,0.9987001419067383
Good job,5,2024-08-07 13:56:13,BOA,Google Play Store,POSITIVE,0.999835729598999
"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",1,2024-08-07 13:03:34,BOA,Google Play Store,NEGATIVE,0.9998094439506531
good,3,2024-08-07 11:50:31,BOA,Google Play Store,POSITIVE,0.9998161196708679
Good,5,2024-08-07 11:14:08,BOA,Google Play Store,POSITIVE,0.9998161196708679
Bad app .,1,2024-08-06 21:40:31,BOA,Google Play Store,NEGATIVE,0.9997915625572205
"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",1,2024-08-06 18:12:53,BOA,Google Play Store,NEGATIVE,0.9994394183158875
Review,5,2024-08-06 18:00:43,BOA,Google Play Store,POSITIVE,0.9946893453598022
Goood,4,2024-08-06 16:21:08,BOA,Google Play Store,NEGATIVE,0.9943867921829224
Ok,5,2024-08-06 15:33:00,BOA,Google Play Store,POSITIVE,0.9997851252555847
👎👎👎👎👎👎👎👎👎,1,2024-08-06 00:59:16,BOA,Google Play Store,NEGATIVE,0.6970564723014832
Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,1,2024-08-04 13:53:44,BOA,Google Play Store,NEGATIVE,0.99793541431427
The previous version is better it doesn't work,1,2024-08-04 09:16:27,BOA,Google Play Store,NEGATIVE,0.9997755885124207
"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",1,2024-08-03 23:59:13,BOA,Google Play Store,NEGATIVE,0.9998201727867126
ok,5,2024-08-03 22:37:02,BOA,Google Play Store,POSITIVE,0.9997851252555847
Nice,5,2024-08-03 11:16:43,BOA,Google Play Store,POSITIVE,0.9998552799224854
"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",1,2024-08-03 11:00:33,BOA,Google Play Store,POSITIVE,0.9958856701850891
Great,5,2024-08-03 10:20:06,BOA,Google Play Store,POSITIVE,0.9998630285263062
It's a useless app,1,2024-08-02 09:54:12,BOA,Google Play Store,NEGATIVE,0.9998058676719666
"It's not working as it was , so much need to improve, it was the best but not anymore",2,2024-08-01 19:04:25,BOA,Google Play Store,NEGATIVE,0.9968530535697937
Poor network,1,2024-08-01 08:48:09,BOA,Google Play Store,NEGATIVE,0.9997891783714294
Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,1,2024-07-31 23:20:53,BOA,Google Play Store,NEGATIVE,0.9993754029273987
The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1,2024-07-31 15:03:12,BOA,Google Play Store,NEGATIVE,0.9953023195266724
"It's not working totally, what a useless app is it,",1,2024-07-31 13:54:39,BOA,Google Play Store,NEGATIVE,0.9998171925544739
"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",1,2024-07-31 09:01:07,BOA,Google Play Store,NEGATIVE,0.9989368319511414
this is so disappointing app 😞,1,2024-07-31 00:37:56,BOA,Google Play Store,NEGATIVE,0.9998024106025696
አቢስኒያ የሁሉም ምርጫ,5,2024-07-29 17:48:26,BOA,Google Play Store,NEGATIVE,0.8337253928184509
Ok,5,2024-07-29 10:47:11,BOA,Google Play Store,POSITIVE,0.9997851252555847
Nays,5,2024-07-28 20:19:24,BOA,Google Play Store,NEGATIVE,0.9894010424613953
The worst app,1,2024-07-28 18:35:54,BOA,Google Play Store,NEGATIVE,0.9997969269752502
it can't even open and only display error messages,1,2024-07-27 21:01:32,BOA,Google Play Store,NEGATIVE,0.9993472695350647
not active,1,2024-07-27 15:39:42,BOA,Google Play Store,NEGATIVE,0.999765932559967
To get good quality,5,2024-07-27 09:22:10,BOA,Google Play Store,POSITIVE,0.9998683929443359
አይሰራም እኮ ምንድን ነው ችግሩ?,1,2024-07-26 11:36:44,BOA,Google Play Store,NEGATIVE,0.9647620320320129
uselss app dont download,1,2024-07-26 11:36:14,BOA,Google Play Store,NEGATIVE,0.9977203011512756
"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",1,2024-07-25 23:24:26,BOA,Google Play Store,NEGATIVE,0.9997162222862244
"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",1,2024-07-25 12:35:54,BOA,Google Play Store,NEGATIVE,0.9991223216056824
Corrupted and poor app,1,2024-07-24 18:58:27,BOA,Google Play Store,NEGATIVE,0.9997439980506897
Good,1,2024-07-24 11:51:19,BOA,Google Play Store,POSITIVE,0.9998161196708679
When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,3,2024-07-24 10:27:07,BOA,Google Play Store,NEGATIVE,0.9998012185096741
Nice,5,2024-07-24 09:54:06,BOA,Google Play Store,POSITIVE,0.9998552799224854
FIX YOUR Apollo!! You guys where the best 👌,1,2024-07-23 23:29:08,BOA,Google Play Store,POSITIVE,0.9994503855705261
Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,1,2024-07-23 18:53:32,BOA,Google Play Store,NEGATIVE,0.9994396567344666
"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",1,2024-07-23 18:36:47,BOA,Google Play Store,NEGATIVE,0.9997815489768982
Poor application. It turned off by itself,1,2024-07-23 16:06:20,BOA,Google Play Store,NEGATIVE,0.9997444748878479
Okay,5,2024-07-23 15:54:10,BOA,Google Play Store,POSITIVE,0.9997709393501282
Allowed,5,2024-07-23 15:41:00,BOA,Google Play Store,POSITIVE,0.9978752136230469
It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,1,2024-07-23 10:35:15,BOA,Google Play Store,NEGATIVE,0.9991043210029602
we want international mobile banking,1,2024-07-22 23:31:31,BOA,Google Play Store,POSITIVE,0.958784818649292
"screenshot isn't working, Please modify it",2,2024-07-22 17:38:15,BOA,Google Play Store,NEGATIVE,0.9996084570884705
Naziriet measho 89160437,1,2024-07-22 00:45:21,BOA,Google Play Store,NEGATIVE,0.9862651228904724
Ahmed Mohammed husen,3,2024-07-21 19:33:55,BOA,Google Play Store,POSITIVE,0.9124150276184082
Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19 22:15:38,BOA,Google Play Store,NEGATIVE,0.9996222257614136
I have experiance,5,2024-07-19 22:12:05,BOA,Google Play Store,NEGATIVE,0.8070296049118042
The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,1,2024-07-19 18:36:11,BOA,Google Play Store,NEGATIVE,0.9997739195823669
Wow,5,2024-07-19 16:21:51,BOA,Google Play Store,POSITIVE,0.999592125415802
Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,1,2024-07-19 09:35:32,BOA,Google Play Store,NEGATIVE,0.999760091304779
ርይርፍ,3,2024-07-19 08:11:01,BOA,Google Play Store,NEGATIVE,0.6970564723014832
The previous application is much better than this one,1,2024-07-18 17:40:55,BOA,Google Play Store,POSITIVE,0.9991149306297302
"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",1,2024-07-18 11:45:25,BOA,Google Play Store,NEGATIVE,0.9994294047355652
mal,5,2024-07-16 23:55:56,BOA,Google Play Store,NEGATIVE,0.9996137022972107
It is not working at all,1,2024-07-16 20:29:37,BOA,Google Play Store,NEGATIVE,0.9997811913490295
Excellent,5,2024-07-16 19:57:45,BOA,Google Play Store,POSITIVE,0.9998434782028198
The poorest mobile banking survice ever. Only error reports frequently,1,2024-07-16 16:37:32,BOA,Google Play Store,NEGATIVE,0.999705970287323
Wow,5,2024-07-16 13:01:39,BOA,Google Play Store,POSITIVE,0.999592125415802
good,5,2025-06-10 09:43:41,Dashen,Google Play Store,POSITIVE,0.9998161196708679
very good .,5,2025-06-09 23:31:03,Dashen,Google Play Store,POSITIVE,0.9998475313186646
this app is good for you guys,5,2025-06-09 11:49:55,Dashen,Google Play Store,POSITIVE,0.9998170733451843
wow,5,2025-06-09 01:37:09,Dashen,Google Play Store,POSITIVE,0.999592125415802
kalid,5,2025-06-08 00:04:22,Dashen,Google Play Store,POSITIVE,0.89988774061203
I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07 10:40:29,Dashen,Google Play Store,NEGATIVE,0.9904449582099915
love,3,2025-06-06 00:15:44,Dashen,Google Play Store,POSITIVE,0.9998735189437866
መቸሸጠ,5,2025-06-03 19:40:31,Dashen,Google Play Store,NEGATIVE,0.6970564723014832
wow,5,2025-06-03 17:30:11,Dashen,Google Play Store,POSITIVE,0.999592125415802
gadaa,5,2025-06-01 17:10:53,Dashen,Google Play Store,NEGATIVE,0.7211450934410095
Massive upgrade from the Amole app.,5,2025-05-31 23:04:04,Dashen,Google Play Store,POSITIVE,0.9646419882774353
good,4,2025-05-31 22:39:35,Dashen,Google Play Store,POSITIVE,0.9998161196708679
very good for this app,5,2025-05-31 21:03:18,Dashen,Google Play Store,POSITIVE,0.9998138546943665
top,5,2025-05-31 20:25:21,Dashen,Google Play Store,POSITIVE,0.9997069239616394
this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31 12:24:07,Dashen,Google Play Store,NEGATIVE,0.999607503414154
Wow,5,2025-05-30 11:16:47,Dashen,Google Play Store,POSITIVE,0.999592125415802
good,5,2025-05-30 11:13:17,Dashen,Google Play Store,POSITIVE,0.9998161196708679
wow to it saff and this app,5,2025-05-30 10:11:47,Dashen,Google Play Store,POSITIVE,0.9985711574554443
it too slow,3,2025-05-29 13:26:30,Dashen,Google Play Store,NEGATIVE,0.9996801614761353
ዳሽን ባንክ ይለያል,4,2025-05-28 19:34:49,Dashen,Google Play Store,NEGATIVE,0.8337253928184509
real life changer,5,2025-05-28 12:01:56,Dashen,Google Play Store,POSITIVE,0.9997788071632385
👍👍👍,5,2025-05-28 11:47:32,Dashen,Google Play Store,NEGATIVE,0.6970564723014832
good,5,2025-05-28 11:35:42,Dashen,Google Play Store,POSITIVE,0.9998161196708679
nice application,5,2025-05-27 14:31:31,Dashen,Google Play Store,POSITIVE,0.9998229146003723
good,5,2025-05-27 11:24:34,Dashen,Google Play Store,POSITIVE,0.9998161196708679
wow,5,2025-05-27 10:54:43,Dashen,Google Play Store,POSITIVE,0.999592125415802
useless app ever loading take long,1,2025-05-27 09:19:32,Dashen,Google Play Store,NEGATIVE,0.9997350573539734
"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26 19:16:29,Dashen,Google Play Store,POSITIVE,0.999617338180542
very useful App,1,2025-05-26 13:10:58,Dashen,Google Play Store,POSITIVE,0.9995785355567932
"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26 08:21:54,Dashen,Google Play Store,NEGATIVE,0.8351492881774902
Wawww,5,2025-05-24 16:55:43,Dashen,Google Play Store,NEGATIVE,0.9418038129806519
it is good but some times says duplicate transaction why?,5,2025-05-24 08:07:56,Dashen,Google Play Store,NEGATIVE,0.9836630821228027
very Nice,5,2025-05-23 12:09:24,Dashen,Google Play Store,POSITIVE,0.9998563528060913
its best,5,2025-05-23 03:53:15,Dashen,Google Play Store,POSITIVE,0.9998121857643127
it is not as good as to the other mobile bank app.,1,2025-05-22 19:35:38,Dashen,Google Play Store,NEGATIVE,0.999786913394928
"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22 09:42:22,Dashen,Google Play Store,POSITIVE,0.9996517896652222
wow,5,2025-05-20 14:32:56,Dashen,Google Play Store,POSITIVE,0.999592125415802
Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20 13:22:54,Dashen,Google Play Store,NEGATIVE,0.9939862489700317
good,5,2025-05-20 09:42:35,Dashen,Google Play Store,POSITIVE,0.9998161196708679
its best,5,2025-05-19 09:00:24,Dashen,Google Play Store,POSITIVE,0.9998121857643127
The best app ever in finance sector,5,2025-05-18 22:01:50,Dashen,Google Play Store,POSITIVE,0.9998089671134949
Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18 13:32:58,Dashen,Google Play Store,NEGATIVE,0.9983357787132263
dashen bank or dashen super app?,1,2025-05-17 16:44:29,Dashen,Google Play Store,NEGATIVE,0.9937525391578674
wowwwe app,5,2025-05-17 11:30:07,Dashen,Google Play Store,POSITIVE,0.9829692840576172
"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17 11:03:32,Dashen,Google Play Store,NEGATIVE,0.9994332194328308
good,5,2025-05-16 21:56:27,Dashen,Google Play Store,POSITIVE,0.9998161196708679
always lagging,1,2025-05-16 16:30:56,Dashen,Google Play Store,NEGATIVE,0.9998013377189636
Amazing Application...,5,2025-05-16 11:23:47,Dashen,Google Play Store,POSITIVE,0.9998786449432373
Fantastic,5,2025-05-16 10:07:49,Dashen,Google Play Store,POSITIVE,0.9998743534088135
"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15 22:32:51,Dashen,Google Play Store,NEGATIVE,0.9976341724395752
its my choice,5,2025-05-15 21:15:44,Dashen,Google Play Store,POSITIVE,0.9962010979652405
wow apo,5,2025-05-15 11:28:50,Dashen,Google Play Store,POSITIVE,0.9994785189628601
awesome app keep going,5,2025-05-14 10:10:44,Dashen,Google Play Store,POSITIVE,0.9998502731323242
wow,5,2025-05-14 09:44:58,Dashen,Google Play Store,POSITIVE,0.999592125415802
👍,5,2025-05-14 08:07:48,Dashen,Google Play Store,NEGATIVE,0.6970564723014832
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14 05:39:16,Dashen,Google Play Store,POSITIVE,0.9992207288742065
Game changer,5,2025-05-13 22:12:29,Dashen,Google Play Store,POSITIVE,0.9887570738792419
Totally amazing,5,2025-05-13 19:46:18,Dashen,Google Play Store,POSITIVE,0.9998782873153687
super 😎,5,2025-05-13 14:15:20,Dashen,Google Play Store,POSITIVE,0.9331684112548828
what a helpful app!!!!,5,2025-05-13 12:09:55,Dashen,Google Play Store,POSITIVE,0.9990901947021484
Good,4,2025-05-13 11:42:22,Dashen,Google Play Store,POSITIVE,0.9998161196708679
nice,5,2025-05-13 10:46:37,Dashen,Google Play Store,POSITIVE,0.9998552799224854
wow,5,2025-05-13 08:21:51,Dashen,Google Play Store,POSITIVE,0.999592125415802
"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12 16:03:18,Dashen,Google Play Store,POSITIVE,0.9997262358665466
fast,5,2025-05-12 11:18:46,Dashen,Google Play Store,POSITIVE,0.9989494681358337
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12 09:36:47,Dashen,Google Play Store,POSITIVE,0.9966461062431335
"This App makes digital banking effortless and convenient. User-friendly interface, secure transactions, and excellent features for managing finances efficiently.",4,2025-05-10 10:01:21,Dashen,Google Play Store,POSITIVE,0.9991555213928223
good,5,2025-05-09 19:44:41,Dashen,Google Play Store,POSITIVE,0.9998161196708679
Amazing app super easy to use and best design. loved it.,5,2025-05-09 18:44:58,Dashen,Google Play Store,POSITIVE,0.9998630285263062
its the best ever,5,2025-05-09 00:18:26,Dashen,Google Play Store,POSITIVE,0.9998552799224854
nice,5,2025-05-08 11:37:34,Dashen,Google Play Store,POSITIVE,0.9998552799224854
excellent game changer App,5,2025-05-08 11:07:07,Dashen,Google Play Store,POSITIVE,0.9998358488082886
I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03 15:53:37,Dashen,Google Play Store,POSITIVE,0.9995176792144775
it seems me logging out within minutes,1,2025-05-03 09:43:29,Dashen,Google Play Store,NEGATIVE,0.9982207417488098
nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03 08:09:08,Dashen,Google Play Store,NEGATIVE,0.9857989549636841
yes i want dashen super open,5,2025-05-02 23:55:12,Dashen,Google Play Store,POSITIVE,0.9994350075721741
Best App,5,2025-05-02 10:45:22,Dashen,Google Play Store,POSITIVE,0.999686598777771
faster than this version,5,2025-05-01 04:20:47,Dashen,Google Play Store,POSITIVE,0.9991979002952576
"Best UI mobile banking app, props to design team",5,2025-04-30 19:43:36,Dashen,Google Play Store,POSITIVE,0.9991565942764282
thank you,4,2025-04-30 16:28:14,Dashen,Google Play Store,POSITIVE,0.9998352527618408
great app,5,2025-04-30 14:55:56,Dashen,Google Play Store,POSITIVE,0.999821126461029
bad.,1,2025-04-30 11:54:32,Dashen,Google Play Store,NEGATIVE,0.9997698664665222
Dashen bank always one step ahead,5,2025-04-30 07:05:39,Dashen,Google Play Store,POSITIVE,0.9996015429496765
dashen super app is secure band very easy,5,2025-04-29 15:48:26,Dashen,Google Play Store,POSITIVE,0.9899651408195496
It is very fast and secured mobile banking app! I like this app!,5,2025-04-29 15:27:54,Dashen,Google Play Store,POSITIVE,0.9995939135551453
best app I have ever seen,5,2025-04-29 10:49:49,Dashen,Google Play Store,POSITIVE,0.9996102452278137
best of best,5,2025-04-29 10:37:26,Dashen,Google Play Store,POSITIVE,0.9997496008872986
waw,5,2025-04-28 14:05:09,Dashen,Google Play Store,NEGATIVE,0.7346174120903015
best app,5,2025-04-28 12:15:07,Dashen,Google Play Store,POSITIVE,0.999686598777771
Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28 10:11:58,Dashen,Google Play Store,NEGATIVE,0.9992387294769287
wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28 10:08:41,Dashen,Google Play Store,POSITIVE,0.9997221827507019
wow appl,5,2025-04-28 09:54:34,Dashen,Google Play Store,POSITIVE,0.9994691014289856
why do i have to change a pin number i use my finger print so dummy,1,2025-04-27 04:44:20,Dashen,Google Play Store,NEGATIVE,0.9994646906852722
very nice,5,2025-04-26 22:56:19,Dashen,Google Play Store,POSITIVE,0.9998563528060913
great,4,2025-04-26 18:06:27,Dashen,Google Play Store,POSITIVE,0.9998630285263062
"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25 11:43:56,Dashen,Google Play Store,NEGATIVE,0.9997708201408386
"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24 13:56:14,Dashen,Google Play Store,POSITIVE,0.9996446371078491
Very easy and Fast.,5,2025-04-24 11:37:47,Dashen,Google Play Store,POSITIVE,0.9995487332344055
Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24 11:36:51,Dashen,Google Play Store,NEGATIVE,0.9392759799957275
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24 09:32:35,Dashen,Google Play Store,NEGATIVE,0.9993688464164734
execellent,5,2025-04-24 09:23:20,Dashen,Google Play Store,NEGATIVE,0.9866806864738464
"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23 21:09:47,Dashen,Google Play Store,POSITIVE,0.9998038411140442
All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23 20:44:20,Dashen,Google Play Store,NEGATIVE,0.759853184223175
it is incredible product.,5,2025-04-23 16:09:24,Dashen,Google Play Store,POSITIVE,0.9998867511749268
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23 16:01:37,Dashen,Google Play Store,POSITIVE,0.9997783303260803
best app,5,2025-04-23 13:36:19,Dashen,Google Play Store,POSITIVE,0.999686598777771
ok,5,2025-04-23 13:33:32,Dashen,Google Play Store,POSITIVE,0.9997851252555847
"It's an amazing app, experience it!!",5,2025-04-23 10:41:16,Dashen,Google Play Store,POSITIVE,0.9998760223388672
This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23 09:06:58,Dashen,Google Play Store,POSITIVE,0.9997599720954895
It is the best application!!!,5,2025-04-22 21:36:32,Dashen,Google Play Store,POSITIVE,0.9998468160629272
"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22 15:36:39,Dashen,Google Play Store,POSITIVE,0.9998323917388916
its features are so dynamic,5,2025-04-22 14:30:51,Dashen,Google Play Store,POSITIVE,0.999643087387085
fast &Friendly user Application.,5,2025-04-22 13:53:47,Dashen,Google Play Store,POSITIVE,0.9993237257003784
"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22 13:46:52,Dashen,Google Play Store,POSITIVE,0.9997664093971252
"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22 13:44:44,Dashen,Google Play Store,POSITIVE,0.9874821901321411
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22 13:24:34,Dashen,Google Play Store,POSITIVE,0.9995126724243164
Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,5,2025-04-22 12:44:11,Dashen,Google Play Store,POSITIVE,0.9990369081497192
Great for everyday banking and payments on the go,5,2025-04-22 12:37:27,Dashen,Google Play Store,POSITIVE,0.9998255372047424
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22 10:18:12,Dashen,Google Play Store,POSITIVE,0.9997794032096863
making transactions has never been easier. the new update is just amazing,5,2025-04-22 09:30:40,Dashen,Google Play Store,POSITIVE,0.9998310804367065
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22 09:22:10,Dashen,Google Play Store,POSITIVE,0.9850903749465942
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22 09:02:26,Dashen,Google Play Store,POSITIVE,0.999284565448761
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22 08:55:03,Dashen,Google Play Store,NEGATIVE,0.9886249303817749
Convenient!,5,2025-04-22 08:52:38,Dashen,Google Play Store,POSITIVE,0.9936902523040771
